a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2020,1143,ARBC,3,1,1,TUE,10,3,13,10,287255,344565,13,30, , , , , , , , , , 
2020,1144,NEMD,3,2,1,TUE,10,3,13,13,307889,326294,13,30, , , , , , , , , , 
2020,1145,BELC,3,2,1,TUE,10,3,16,55,335123,373490,13,30, , , , , , , , , , 
2020,1146,ANTN,3,3,2,TUE,10,3,17,48,331866,381836,12,70, , , , , , , , , , 
2020,1147,BELC,2,1,1,TUE,10,3,19,50,333957,372694,13,30,6,7,1,1,4,1,1,1,1,1
2020,1148,MIDU,3,1,1,WED,11,3,6,16,283167,378620,13,60, , , , , , , , , , 
2020,1149,MEAN,3,2,1,WED,11,3,7,10,311849,397354,11,60, , , , , , , , , , 
2020,1150,NEMD,3,2,1,WED,11,3,7,42,291158,315186,13,30, , , , , , , , , , 
2020,1151,LISC,3,2,1,WED,11,3,8,4,342317,374067,13,30, , , , , , , , , , 
2020,1152,DCST,3,2,2,WED,11,3,8,50,245400,419190,11,50, , , , , , , , , , 
2020,1153,MEAN,2,1,1,WED,11,3,9,53,310956,403928,13,30,1,1,1,1,3,1,1,1,1,1
2020,1154,LISC,3,3,1,WED,11,3,10,35,336282,369038,13,30, , , , , , , , , , 
2020,1155,ARBC,3,3,1,TUE,10,3,16,30,306894,359963,13,30, , , , , , , , , , 
2020,1156,BELC,3,2,1,WED,11,3,12,15,332414,371835,13,30, , , , , , , , , , 
2020,1157,ARND,3,2,1,WED,11,3,11,20,350044,379352,11,30, , , , , , , , , , 
2020,1158,BELC,2,2,1,WED,11,3,8,0,339297,373334,13,30,10,7,1,1,1,1,1,1,1,2
2020,1159,ARND,2,4,8,WED,11,3,15,24,345235,369561,13,60,12,7,1,1,1,1,1,1,1,1
2020,1160,ARND,3,2,6,WED,11,3,15,32,349505,374039,13,30, , , , , , , , , , 
2020,1161,NEMD,3,2,2,WED,11,3,15,51,310143,325853,13,60, , , , , , , , , , 
2020,1162,NEMD,3,2,1,WED,11,3,15,15,332145,332301,13,40, , , , , , , , , , 
2020,1163,CCGL,3,2,1,WED,11,3,17,18,296460,425902,13,60, , , , , , , , , , 
2020,1164,CCGL,3,2,2,WED,11,3,19,45,256203,420882,13,40, , , , , , , , , , 
2020,1165,ARND,3,2,3,WED,11,3,15,30,347953,373755,13,30, , , , , , , , , , 
2020,1166,BELC,3,2,2,WED,11,3,21,20,334519,374690,12,50, , , , , , , , , , 
2020,1167,ARND,3,1,1,THU,12,3,7,31,349545,374188,13,30, , , , , , , , , , 
2020,1168,NEMD,3,2,1,THU,12,3,8,13,320054,322459,13,60, , , , , , , , , , 
2020,1169,ARND,3,2,2,THU,12,3,11,30,351063,380277,11,70, , , , , , , , , , 
2020,1170,ARBC,3,2,2,THU,12,3,12,0,320339,333131,13,60, , , , , , , , , , 
2020,1171,ARND,3,3,2,THU,12,3,17,3,349875,381154,13,30, , , , , , , , , , 
2020,1172,BELC,3,2,1,THU,12,3,16,20,336247,374254,13,30, , , , , , , , , , 
2020,1173,BELC,3,4,4,THU,12,3,18,50,333448,374293,13,30, , , , , , , , , , 
2020,1174,ARND,3,1,1,THU,12,3,20,0,351465,376780,13,60, , , , , , , , , , 
2020,1175,NEMD,3,1,1,THU,12,3,22,53,351174,353392,13,60, , , , , , , , , , 
2020,1176,BELC,3,2,2,THU,12,3,23,2,333804,372848,13,30, , , , , , , , , , 
2020,1177,ANTN,3,2,1,FRI,13,3,5,40,335572,382501,13,40, , , , , , , , , , 
2020,1178,ARBC,3,2,2,FRI,13,3,8,2,301915,354016,13,30, , , , , , , , , , 
2020,1179,MIDU,3,2,1,FRI,13,3,8,33,284951,364942,13,60, , , , , , , , , , 
2020,1180,MIDU,3,3,2,FRI,13,3,8,41,284898,365009,13,60, , , , , , , , , , 
2020,1181,MIDU,3,2,1,FRI,13,3,8,58,244568,348029,13,30, , , , , , , , , , 
2020,1182,DCST,3,2,4,FRI,13,3,9,16,233961,396410,13,30, , , , , , , , , , 
2020,1183,DCST,3,1,1,FRI,13,3,8,30,249996,411206,13,60, , , , , , , , , , 
2020,1184,NEMD,3,2,2,FRI,13,3,10,24,316877,318262,13,40, , , , , , , , , , 
2020,1185,LISC,3,2,1,FRI,13,3,10,30,325207,364880,13,30, , , , , , , , , , 
2020,1186,BELC,3,1,1,FRI,13,3,11,28,331867,372249,13,30, , , , , , , , , , 
2020,1187,ARBC,3,1,1,FRI,13,3,11,37,310545,356874,13,60, , , , , , , , , , 
2020,1188,DCST,3,2,1,FRI,13,3,13,40,246061,416732,13,30, , , , , , , , , , 
2020,1189,NEMD,3,2,1,FRI,13,3,7,45,292952,324698,13,60, , , , , , , , , , 
2020,1190,BELC,3,2,1,FRI,13,3,13,40,332975,374393,13,30, , , , , , , , , , 
2020,1191,CCGL,3,2,4,FRI,13,3,15,14,259822,422095,13,60, , , , , , , , , , 
2020,1192,ANTN,3,2,4,FRI,13,3,15,20,316043,386510,13,30, , , , , , , , , , 
2020,1193,MIDU,3,2,1,FRI,13,3,15,44,285470,399223,13,60, , , , , , , , , , 
2020,1194,ARBC,3,1,1,FRI,13,3,16,10,314592,354760,13,40, , , , , , , , , , 
2020,1195,MIDU,3,2,1,FRI,13,3,16,20,272906,378585,13,60, , , , , , , , , , 
2020,1196,BELC,3,2,1,FRI,13,3,16,42,332237,371575,13,30, , , , , , , , , , 
2020,1197,LISC,2,3,2,FRI,13,3,17,47,329963,361746,13,60,12,7,1,1,1,1,2,1,1,1
2020,1198,ARBC,3,2,3,FRI,13,3,18,50,286460,352017,13,60, , , , , , , , , , 
2020,1199,NEMD,2,1,2,FRI,13,3,19,28,348538,344463,13,30,12,3,1,11,4,1,1,1,1,1
2020,1200,ARBC,3,2,2,FRI,13,3,21,4,299780,353614,13,30, , , , , , , , , , 
2020,1201,ARND,3,2,1,FRI,13,3,21,12,356347,373599,13,60, , , , , , , , , , 
2020,1202,FERO,3,1,2,FRI,13,3,21,27,230642,341010,13,30, , , , , , , , , , 
2020,1203,BELC,3,1,1,SAT,14,3,3,44,333727,371443,13,30, , , , , , , , , , 
2020,1204,FERO,3,2,1,SAT,14,3,6,50,224366,356828,13,60, , , , , , , , , , 
2020,1205,MEAN,3,2,2,SAT,14,3,12,32,340678,391149,13,60, , , , , , , , , , 
2020,1206,NEMD,3,2,2,SAT,14,3,12,40,347111,347230,13,60, , , , , , , , , , 
2020,1207,ARND,3,2,1,SAT,14,3,12,30,358893,379987,13,30, , , , , , , , , , 
2020,1208,LISC,3,2,1,SAT,14,3,13,6,343737,374025,11,70, , , , , , , , , , 
2020,1209,ARBC,3,2,2,SAT,14,3,15,26,307291,357030,13,40, , , , , , , , , , 
2020,1210,ARND,3,2,1,SAT,14,3,17,46,351485,379481,13,30, , , , , , , , , , 
2020,1211,MIDU,3,1,1,SAT,14,3,17,57,277755,364878,13,30, , , , , , , , , , 
2020,1212,ANTN,3,2,1,SAT,14,3,17,40,331378,383004,13,30, , , , , , , , , , 
2020,1213,BELC,3,2,1,FRI,13,3,17,30,332657,376334,13,30, , , , , , , , , , 
2020,1214,CCGL,3,1,1,SAT,14,3,23,50,268007,421430,13,30, , , , , , , , , , 
2020,1215,LISC,2,1,1,SUN,15,3,3,44,321113,362914,13,60,10,7,1,1,6,1,1,1,1,1
2020,1216,DCST,3,2,1,SUN,15,3,9,38,245396,419206,11,50, , , , , , , , , , 
2020,1217,ARBC,2,1,1,SUN,15,3,13,0,309441,358029,13,30,10,7,1,1,1,10,1,1,1,2
2020,1218,ARND,3,2,1,SUN,15,3,13,44,348577,367288,13,30, , , , , , , , , , 
2020,1219,NEMD,3,2,1,SUN,15,3,13,50,340765,343461,13,60, , , , , , , , , , 
2020,1220,ARND,3,1,1,SUN,15,3,14,21,354905,376017,13,60, , , , , , , , , , 
2020,1221,NEMD,3,2,1,SUN,15,3,15,3,339361,339200,13,60, , , , , , , , , , 
2020,1222,BELC,3,2,4,SUN,15,3,15,15,333252,378198,13,30, , , , , , , , , , 
2020,1223,ANTN,3,2,1,WED,11,3,21,15,335491,382356,13,40, , , , , , , , , , 
2020,1224,ARBC,3,2,1,SUN,15,3,21,11,286388,352775,13,60, , , , , , , , , , 
2020,1225,BELC,3,1,1,SAT,14,3,22,0,331785,374053,13,30, , , , , , , , , , 
2020,1226,LISC,3,2,1,MON,16,3,2,20,327880,363475,13,30, , , , , , , , , , 
2020,1227,ARBC,3,1,1,MON,16,3,6,53,306219,357634,11,60, , , , , , , , , , 
2020,1228,ARBC,3,2,3,MON,16,3,7,30,309965,356145,13,60, , , , , , , , , , 
2020,1229,CCGL,3,1,1,MON,16,3,8,7,305539,418481,13,60, , , , , , , , , , 
2020,1230,ARND,3,2,2,MON,16,3,8,11,346010,368607,13,30, , , , , , , , , , 
2020,1231,ANTN,3,3,1,MON,16,3,8,35,318970,376434,13,60, , , , , , , , , , 
2020,1232,BELC,3,2,1,MON,16,3,9,0,334239,373082,13,30, , , , , , , , , , 
2020,1233,LISC,3,2,1,SUN,15,3,12,50,315953,361432,14,70, , , , , , , , , , 
2020,1234,BELC,2,2,1,MON,16,3,10,43,334334,372361,13,30,12,7,1,1,3,1,1,1,1,1
2020,1235,NEMD,3,2,1,MON,16,3,10,52,308275,326342,1,30, , , , , , , , , , 
2020,1236,MIDU,3,2,1,MON,16,3,12,15,266665,352377,13,30, , , , , , , , , , 
2020,1237,DCST,3,2,2,SUN,8,3,18,0,234451,397489,13,30, , , , , , , , , , 
2020,1238,BELC,3,2,1,MON,16,3,13,45,333562,373915,13,30, , , , , , , , , , 
2020,1239,CCGL,3,2,1,MON,16,3,15,4,265193,420080,13,60, , , , , , , , , , 
2020,1240,MEAN,3,2,2,MON,16,3,17,47,340502,402636,13,30, , , , , , , , , , 
2020,1241,NEMD,3,2,1,MON,16,3,14,50,298780,327149,13,30, , , , , , , , , , 
2020,1242,ARBC,3,2,1,MON,16,3,18,40,300315,352215,13,30, , , , , , , , , , 
2020,1243,BELC,3,2,2,MON,16,3,22,21,334193,377895,13,30, , , , , , , , , , 
2020,1244,ARBC,3,1,3,MON,16,3,23,20,306080,347611,13,60, , , , , , , , , , 
2020,1245,CCGL,2,1,1,TUE,17,3,0,25,307800,432799,13,60,1,1,1,1,6,1,2,1,1,1
2020,1246,FERO,2,1,1,TUE,17,3,1,41,234618,362666,13,60,1,1,1,1,6,1,2,1,1,1
2020,1247,ANTN,3,2,2,TUE,17,3,10,37,330417,383132,1,30, , , , , , , , , , 
2020,1248,DCST,3,2,2,TUE,17,3,11,0,246239,418138,11,70, , , , , , , , , , 
2020,1249,ARBC,3,2,1,TUE,17,3,12,26,315568,350741,13,60, , , , , , , , , , 
2020,1250,BELC,3,2,5,TUE,17,3,13,30,331072,378933,13,60, , , , , , , , , , 
2020,1251,DCST,3,3,2,TUE,17,3,18,44,234032,396936,13,30, , , , , , , , , , 
2020,1252,NEMD,3,1,1,TUE,17,3,19,50,302537,316506,13,60, , , , , , , , , , 
2020,1253,DCST,2,1,1,WED,18,3,0,32,242045,418146,13,30,1,1,1,1,4,1,2,1,1,1
2020,1254,NEMD,2,2,2,WED,18,3,4,43,308201,327463,13,30,12,7,1,12,4,1,1,1,1,1
2020,1255,BELC,3,2,1,WED,18,3,8,6,337535,374006,13,30, , , , , , , , , , 
2020,1256,CCGL,3,2,1,WED,18,3,19,42,267967,421589,13,30, , , , , , , , , , 
2020,1257,BELC,3,2,2,THU,19,3,8,45,333064,372631,13,30, , , , , , , , , , 
2020,1258,ARBC,2,1,1,WED,18,3,20,45,286890,345610,13,30,12,7,1,1,5,1,1,1,1,2
2020,1259,FERO,3,2,1,THU,19,3,11,7,219113,361376,13,60, , , , , , , , , , 
2020,1260,ARBC,3,2,2,THU,19,3,12,0,312699,346279,13,30, , , , , , , , , , 
2020,1261,BELC,3,2,2,THU,19,3,14,30,333961,375213,11,50, , , , , , , , , , 
2020,1262,ANTN,3,2,1,THU,19,3,15,0,324795,378659,13,60, , , , , , , , , , 
2020,1263,ARND,3,2,1,THU,19,3,14,30,343305,381062,11,50, , , , , , , , , , 
2020,1264,MEAN,3,2,1,THU,19,3,18,15,312184,401301,11,70, , , , , , , , , , 
2020,1265,LISC,3,1,1,THU,19,3,18,50,325704,355401,13,60, , , , , , , , , , 
2020,1266,CCGL,3,1,1,THU,19,3,19,48,268460,422879,13,40, , , , , , , , , , 
2020,1267,BELC,3,2,1,THU,19,3,20,56,332773,375408,13,30, , , , , , , , , , 
2020,1268,ARND,3,2,5,THU,19,3,21,20,351202,379964,13,30, , , , , , , , , , 
2020,1269,DCST,3,2,1,FRI,20,3,3,50,245629,414988,13,30, , , , , , , , , , 
2020,1270,BELC,3,2,2,FRI,20,3,12,2,334089,376347,13,30, , , , , , , , , , 
2020,1271,CCGL,3,2,1,FRI,20,3,12,28,286315,434054,13,60, , , , , , , , , , 
2020,1272,CCGL,2,2,1,FRI,20,3,13,17,283782,433006,13,30,12,7,1,1,3,1,1,1,1,1
2020,1273,ARND,3,1,1,FRI,20,3,14,23,348558,363626,13,40, , , , , , , , , , 
2020,1274,FERO,3,1,1,FRI,20,3,14,33,214184,354037,13,60, , , , , , , , , , 
2020,1275,DCST,3,2,1,FRI,20,3,14,50,243492,419087,13,30, , , , , , , , , , 
2020,1276,MEAN,2,2,1,FRI,20,3,15,53,343471,389616,13,30,1,1,1,1,2,8,1,1,1,1
2020,1277,LISC,3,2,1,FRI,20,3,16,10,335709,369679,13,30, , , , , , , , , , 
2020,1278,ARND,1,2,2,FRI,20,3,17,30,347630,380034,11,70,12,3,1,11,1,1,1,1,1,1
2020,1279,NEMD,3,2,1,FRI,20,3,11,0,337695,331814,13,30, , , , , , , , , , 
2020,1280,NEMD,3,1,1,SAT,21,3,5,15,347954,342234,13,60, , , , , , , , , , 
2020,1281,NEMD,3,2,1,SAT,21,3,14,23,292370,328657,13,30, , , , , , , , , , 
2020,1282,CCGL,3,1,1,SAT,21,3,14,24,324681,424845,13,40, , , , , , , , , , 
2020,1283,LISC,3,2,1,SAT,21,3,17,25,338807,365633,13,60, , , , , , , , , , 
2020,1284,NEMD,3,1,3,SAT,21,3,23,0,355957,342680,13,60, , , , , , , , , , 
2020,1285,ARBC,3,2,2,SUN,22,3,13,5,301498,354595,13,60, , , , , , , , , , 
2020,1286,LISC,3,2,2,SUN,22,3,14,45,337526,370679,13,60, , , , , , , , , , 
2020,1287,CCGL,3,1,1,SUN,22,3,15,15,322275,432697,13,60, , , , , , , , , , 
2020,1288,MEAN,3,2,2,SUN,22,3,20,41,344766,393961,13,30, , , , , , , , , , 
2020,1289,CCGL,3,2,1,MON,23,3,12,3,295245,425831,1,30, , , , , , , , , , 
2020,1290,LISC,3,1,3,MON,23,3,12,3,312749,365527,13,30, , , , , , , , , , 
2020,1291,MIDU,3,2,2,MON,23,3,18,16,264824,358889,13,60, , , , , , , , , , 
2020,1292,MIDU,3,1,1,TUE,24,3,8,35,289334,396705,13,60, , , , , , , , , , 
2020,1293,BELC,3,2,2,TUE,24,3,15,45,334873,374552,14,30, , , , , , , , , , 
2020,1294,BELC,3,2,1,WED,25,3,8,30,333316,377013,13,30, , , , , , , , , , 
2020,1295,BELC,3,2,1,WED,25,3,8,0,333449,377130,13,30, , , , , , , , , , 
2020,1296,ARND,2,2,1,WED,25,3,11,45,351026,380888,13,30,10,7,1,1,1,1,1,1,1,1
2020,1297,ARND,3,1,1,WED,25,3,11,0,357773,378129,13,60, , , , , , , , , , 
2020,1298,BELC,3,2,1,WED,25,3,22,5,332601,375455,13,30, , , , , , , , , , 
2020,1299,MIDU,3,2,1,THU,26,3,13,34,280470,362416,13,30, , , , , , , , , , 
2020,1300,LISC,1,2,1,THU,26,3,17,48,318094,362304,13,60,1,1,1,1,2,1,1,1,1,1
2020,1301,DCST,3,3,1,THU,26,3,18,30,241736,416765,13,30, , , , , , , , , , 
2020,1302,MEAN,2,2,1,THU,26,3,20,4,304611,395099,13,60,1,1,1,1,6,1,1,1,1,1
2020,1303,NEMD,3,1,1,FRI,27,3,5,27,304348,319066,13,60, , , , , , , , , , 
2020,1304,ARBC,3,2,1,FRI,27,3,7,35,310740,339300,11,60, , , , , , , , , , 
2020,1305,ANTN,3,1,1,FRI,27,3,12,15,316822,377486,13,60, , , , , , , , , , 
2020,1306,MEAN,3,2,1,FRI,27,3,17,46,311503,402443,11,40, , , , , , , , , , 
2020,1307,ANTN,3,1,4,SAT,28,3,2,0,332000,384516,13,30, , , , , , , , , , 
2020,1308,DCST,3,2,1,SAT,28,3,13,23,243117,419191,13,40, , , , , , , , , , 
2020,1309,ANTN,3,2,1,SUN,29,3,13,40,331545,382944,13,30, , , , , , , , , , 
2020,1310,LISC,2,1,1,MON,30,3,13,40,318485,370999,13,60,1,1,1,1,2,1,1,1,1,1
2020,1311,BELC,3,2,1,TUE,31,3,15,10,334162,373332,13,30, , , , , , , , , , 
2020,1312,BELC,3,2,1,TUE,31,3,18,40,329676,371249,13,30, , , , , , , , , , 
2020,1313,ANTN,3,1,1,TUE,31,3,21,0,328951,384583,13,60, , , , , , , , , , 
2020,1314,MEAN,3,2,2,WED,1,4,9,45,342647,392856,13,60, , , , , , , , , , 
2020,1315,LISC,3,1,3,WED,1,4,12,38,334717,368205,13,50, , , , , , , , , , 
2020,1316,FERO,3,2,1,WED,1,4,14,0,249435,384273,13,60, , , , , , , , , , 
2020,1317,DCST,3,2,1,WED,1,4,16,35,243518,421123,13,50, , , , , , , , , , 
2020,1318,BELC,3,2,2,WED,1,4,18,30,334291,372914,13,30, , , , , , , , , , 
2020,1319,DCST,3,2,2,WED,1,4,19,55,231176,381112,13,60, , , , , , , , , , 
2020,1320,FERO,3,2,1,WED,1,4,22,0,249041,373607,13,60, , , , , , , , , , 
2020,1321,BELC,3,1,1,WED,1,4,21,30,332504,375988,13,30, , , , , , , , , , 
2020,1322,ARBC,3,1,1,FRI,3,4,1,1,294954,344137,13,60, , , , , , , , , , 
2020,1323,BELC,3,1,1,FRI,3,4,19,35,329702,371197,13,30, , , , , , , , , , 
2020,1324,NEMD,3,2,1,SAT,4,4,17,22,340648,336528,13,30, , , , , , , , , , 
2020,1325,ANTN,3,2,1,SAT,4,4,18,45,315778,376352,13,40, , , , , , , , , , 
2020,1326,ANTN,3,1,1,SUN,5,4,10,30,334221,383643,13,30, , , , , , , , , , 
2020,1327,ARBC,3,2,1,SUN,5,4,18,40,316312,345089,13,60, , , , , , , , , , 
2020,1328,ANTN,3,2,1,MON,6,4,12,30,315813,386561,13,30, , , , , , , , , , 
2020,1329,FERO,3,2,1,MON,6,4,12,30,257914,364681,13,60, , , , , , , , , , 
2020,1330,CCGL,3,2,2,MON,6,4,21,9,308742,438232,13,60, , , , , , , , , , 
2020,1331,LISC,2,2,1,TUE,7,4,12,0,320515,362836,13,60,6,7,1,1,2,10,1,1,1,1
2020,1332,MIDU,2,2,1,TUE,7,4,12,5,290044,365709,13,60,10,7,1,1,2,1,1,1,1,1
2020,1333,LISC,3,3,1,TUE,7,4,13,24,336185,367326,13,50, , , , , , , , , , 
2020,1334,BELC,3,2,1,TUE,7,4,12,30,333226,377224,13,30, , , , , , , , , , 
2020,1335,NEMD,3,2,1,TUE,7,4,13,48,346368,342541,13,60, , , , , , , , , , 
2020,1336,DCST,3,2,2,TUE,7,4,14,16,252352,420199,13,60, , , , , , , , , , 
2020,1337,ARND,3,2,1,TUE,7,4,16,15,354759,370063,13,60, , , , , , , , , , 
2020,1338,NEMD,2,1,1,TUE,7,4,17,40,329628,311759,13,60,1,1,1,1,2,1,10,1,1,1
2020,1339,ARBC,1,2,2,TUE,7,4,18,17,315929,354105,13,60,12,7,1,1,2,1,1,1,1,1
2020,1340,BELC,3,2,2,TUE,7,4,20,13,334738,377715,11,30, , , , , , , , , , 
2020,1341,BELC,1,1,1,TUE,7,4,20,20,338857,376584,13,30,12,7,1,1,1,1,1,1,8,1
2020,1342,ARBC,3,2,1,WED,8,4,8,28,312175,345940,13,30, , , , , , , , , , 
2020,1343,BELC,3,2,2,WED,8,4,10,19,331194,369733,13,30, , , , , , , , , , 
2020,1344,BELC,3,3,1,WED,8,4,12,57,333998,375116,13,30, , , , , , , , , , 
2020,1345,LISC,3,2,1,WED,8,4,13,30,335464,370448,13,30, , , , , , , , , , 
2020,1346,ARBC,3,2,2,WED,8,4,17,45,304165,356414,13,40, , , , , , , , , , 
2020,1347,ARND,3,2,1,WED,8,4,17,30,349072,374785,13,30, , , , , , , , , , 
2020,1348,LISC,3,1,1,WED,8,4,18,25,335494,369801,13,30, , , , , , , , , , 
2020,1349,BELC,3,2,1,THU,9,4,9,45,330697,371882,13,30, , , , , , , , , , 
2020,1350,MEAN,3,2,1,THU,9,4,11,10,330589,396008,13,60, , , , , , , , , , 
2020,1351,MEAN,3,2,1,THU,9,4,15,30,347530,394714,13,30, , , , , , , , , , 
2020,1352,ARBC,3,2,1,THU,9,4,17,6,306575,348270,13,30, , , , , , , , , , 
2020,1353,ARBC,3,2,3,THU,9,4,21,11,300275,359071,12,70, , , , , , , , , , 
2020,1354,DCST,3,2,1,THU,9,4,21,17,246398,417903,11,50, , , , , , , , , , 
2020,1355,FERO,3,1,1,THU,9,4,21,25,242333,370233,13,60, , , , , , , , , , 
2020,1356,BELC,3,2,1,FRI,10,4,18,30,330352,373916,13,30, , , , , , , , , , 
2020,1357,ANTN,3,2,2,FRI,10,4,21,24,332551,381639,13,30, , , , , , , , , , 
2020,1358,MEAN,3,2,1,SAT,11,4,12,45,340481,387792,13,30, , , , , , , , , , 
2020,1359,ARBC,2,2,1,SAT,11,4,16,34,305881,342597,13,60,12,7,1,1,2,1,1,1,1,1
2020,1360,FERO,2,2,2,SAT,11,4,21,17,245107,361982,13,60,6,4,1,1,6,1,1,1,1,1
2020,1361,MIDU,3,1,2,SAT,11,4,22,59,281600,356511,13,60, , , , , , , , , , 
2020,1362,MEAN,3,1,1,SUN,12,4,5,45,341613,394790,13,60, , , , , , , , , , 
2020,1363,BELC,3,1,2,SUN,12,4,16,20,333279,378850,13,30, , , , , , , , , , 
2020,1364,ARBC,3,1,1,MON,13,4,8,25,318960,333273,13,60, , , , , , , , , , 
2020,1365,LISC,3,1,1,TUE,14,4,0,57,325516,373007,13,60, , , , , , , , , , 
2020,1366,ANTN,3,1,1,TUE,14,4,2,0,325890,390284,13,30, , , , , , , , , , 
2020,1367,DCST,3,1,1,TUE,14,4,9,28,242470,402043,13,60, , , , , , , , , , 
2020,1368,FERO,3,2,1,TUE,14,4,11,56,235727,334606,13,30, , , , , , , , , , 
2020,1369,LISC,3,2,1,WED,15,4,7,45,323562,369421,13,60, , , , , , , , , , 
2020,1370,FERO,2,2,1,WED,15,4,11,37,261363,372448,13,30,1,1,1,1,1,8,1,1,1,1
2020,1371,LISC,3,2,1,WED,15,4,11,45,324771,364301,13,40, , , , , , , , , , 
2020,1372,MIDU,3,2,1,WED,15,4,12,30,285799,383496,13,30, , , , , , , , , , 
2020,1373,ARND,3,2,1,WED,15,4,15,9,350531,381672,2,30, , , , , , , , , , 
2020,1374,BELC,3,3,1,WED,15,4,20,35,332551,372282,13,30, , , , , , , , , , 
2020,1375,ARBC,3,2,1,THU,16,4,8,50,305683,338387,13,60, , , , , , , , , , 
2020,1376,NEMD,1,1,1,THU,16,4,13,10,336806,350288,13,60,1,1,1,1,2,1,1,1,1,1
2020,1377,ARBC,3,1,1,THU,16,4,15,15,314175,342090,13,30, , , , , , , , , , 
2020,1378,ARND,2,2,3,THU,16,4,18,31,358705,379435,13,30,10,7,1,1,2,1,1,1,1,1
2020,1379,ARBC,3,1,1,THU,16,4,23,42,313273,358755,13,30, , , , , , , , , , 
2020,1380,FERO,3,1,1,FRI,17,4,0,59,237582,332219,13,60, , , , , , , , , , 
2020,1381,ARND,3,1,1,THU,16,4,23,0,349698,375469,13,40, , , , , , , , , , 
2020,1382,BELC,3,2,3,FRI,17,4,3,30,333684,375703,13,30, , , , , , , , , , 
2020,1383,ANTN,3,1,1,FRI,17,4,10,15,334314,384661,13,30, , , , , , , , , , 
2020,1384,FERO,3,2,1,FRI,17,4,11,59,194774,358316,13,60, , , , , , , , , , 
2020,1385,FERO,3,3,1,FRI,17,4,12,52,226158,345010,13,50, , , , , , , , , , 
2020,1386,CCGL,3,2,1,FRI,17,4,15,0,263979,419246,13,60, , , , , , , , , , 
2020,1387,ANTN,3,2,1,FRI,17,4,17,20,331717,382170,13,30, , , , , , , , , , 
2020,1388,MEAN,3,2,1,FRI,17,4,18,31,340381,401658,13,30, , , , , , , , , , 
2020,1389,ARBC,3,2,1,FRI,17,4,22,0,313894,345298,13,40, , , , , , , , , , 
2020,1390,BELC,3,2,2,SAT,18,4,1,35,335706,377147,13,30, , , , , , , , , , 
2020,1391,FERO,3,1,1,SAT,18,4,5,4,233103,360117,13,60, , , , , , , , , , 
2020,1392,ARBC,2,2,1,SAT,18,4,10,28,289488,333494,13,60,12,7,1,1,2,1,1,1,1,1
2020,1393,BELC,3,1,2,SAT,18,4,16,56,327231,370205,13,40, , , , , , , , , , 
2020,1394,DCST,3,2,2,THU,16,4,16,30,245179,415917,13,30, , , , , , , , , , 
2020,1395,BELC,3,2,2,SAT,18,4,17,45,333214,376919,13,30, , , , , , , , , , 
2020,1396,ANTN,3,2,1,SUN,19,4,5,26,315197,387955,13,30, , , , , , , , , , 
2020,1397,ARND,3,2,2,SUN,19,4,8,4,348533,374249,13,30, , , , , , , , , , 
2020,1398,ARBC,3,1,1,SUN,19,4,13,15,303992,356945,13,20, , , , , , , , , , 
2020,1399,BELC,3,2,1,SUN,19,4,14,56,326572,369923,13,60, , , , , , , , , , 
2020,1400,BELC,3,2,1,SUN,19,4,15,40,333454,372619,13,30, , , , , , , , , , 
2020,1401,ARND,3,2,3,SUN,19,4,17,0,358282,380119,13,40, , , , , , , , , , 
2020,1402,MIDU,2,1,1,MON,20,4,13,23,273767,373914,13,60,1,1,1,1,2,1,1,1,1,1
2020,1403,BELC,2,2,1,MON,20,4,15,30,334286,375444,12,50,1,1,1,1,2,1,1,1,1,1
2020,1404,DCST,3,2,1,MON,20,4,18,0,245380,416757,13,30, , , , , , , , , , 
2020,1405,BELC,3,2,1,MON,20,4,17,40,333223,377224,13,30, , , , , , , , , , 
2020,1406,ANTN,3,2,2,TUE,21,4,10,40,334438,380172,13,30, , , , , , , , , , 
2020,1407,DCST,3,2,4,TUE,21,4,12,5,235751,400017,13,60, , , , , , , , , , 
2020,1408,FERO,3,2,1,TUE,21,4,19,40,215920,346004,13,60, , , , , , , , , , 
2020,1409,FERO,3,1,1,TUE,21,4,19,40,249970,369465,13,60, , , , , , , , , , 
2020,1410,MIDU,3,1,1,WED,22,4,5,42,295327,399520,13,60, , , , , , , , , , 
2020,1411,FERO,3,2,2,WED,22,4,9,15,256096,360384,13,50, , , , , , , , , , 
2020,1412,ARND,3,1,1,WED,22,4,11,45,354637,376076,13,60, , , , , , , , , , 
2020,1413,FERO,3,2,1,WED,22,4,12,58,225662,356723,13,60, , , , , , , , , , 
2020,1414,FERO,2,4,3,WED,22,4,16,55,223374,344113,13,30,1,1,3,11,1,1,1,1,1,1
2020,1415,LISC,3,2,1,WED,22,4,16,55,341648,373743,13,30, , , , , , , , , , 
2020,1416,MIDU,3,1,1,WED,22,4,21,30,270543,352962,13,60, , , , , , , , , , 
2020,1417,BELC,3,1,1,THU,23,4,6,20,332071,373121,14,30, , , , , , , , , , 
2020,1418,FERO,3,1,1,THU,23,4,1,24,231529,322095,13,60, , , , , , , , , , 
